path,mean_mfcc,std_mfcc,maxv_mfcc,minv_mfcc,median_mfcc,skew_mfcc,kurt_mfcc,q1_mfcc,q3_mfcc,mode_mfcc,iqr_mfcc,source,class
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_shirt_neutral.wav,-17.350113,94.39994,176.3995,-653.01855,-0.7381911,-3.3343008,11.578135,-12.439675331115723,9.340450525283813,-399.3705,21.780125856399536,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_pick_neutral.wav,-16.948357,94.11743,163.41638,-660.6358,0.27103597,-3.457509,12.0026,-10.887668132781982,9.298877239227295,-397.88242,20.186545372009277,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_tell_neutral.wav,-17.219818,89.11881,147.552,-655.03827,-1.6614399,-3.267116,11.236263,-16.13559341430664,9.13428783416748,-374.3396,25.26988124847412,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_thumb_neutral.wav,-18.135704,99.0157,153.56815,-653.6641,-1.0488894,-3.4146678,11.924507,-12.38709568977356,10.13873028755188,-418.29807,22.52582597732544,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_ring_neutral.wav,-18.297112,101.0211,174.43216,-626.0548,-1.319315,-3.505729,12.309389,-11.365506410598755,7.528091549873352,-432.2073,18.893597960472107,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_mob_neutral.wav,-17.85295,93.612724,180.4784,-642.27905,-2.614055,-3.2680829,11.414213,-15.367707967758179,8.33016300201416,-396.06827,23.69787096977234,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_ton_neutral.wav,-16.47062,95.01919,167.73354,-642.9854,-0.9410952,-3.3984118,11.874031,-11.995450019836426,9.873390913009644,-402.02197,21.86884093284607,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_limb_neutral.wav,-19.106226,106.72466,165.1055,-639.6249,-2.1613307,-3.5505862,12.48531,-11.127163171768188,8.724748611450195,-459.81058,19.851911783218384,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_dime_neutral.wav,-17.58661,101.25974,162.7653,-625.2707,-1.890086,-3.4845393,12.234299,-12.060033321380615,8.892256259918213,-432.88177,20.952289581298828,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_goose_neutral.wav,-18.703398,104.587654,169.65216,-663.4208,-1.418102,-3.582347,12.551569,-10.984716892242432,10.317079782485962,-452.8089,21.301796674728394,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_juice_neutral.wav,-17.759975,89.90166,154.47621,-663.12085,-1.3337684,-3.3965766,11.714377,-12.289403200149536,9.155478715896606,-382.66086,21.444881916046143,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_yes_neutral.wav,-16.179728,87.98281,174.237,-569.2679,-1.2946117,-3.1498952,10.836457,-14.749727487564087,9.009168863296509,-367.50577,23.758896350860596,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_vine_neutral.wav,-16.13575,88.15386,174.70346,-576.7768,-2.1075273,-3.1694643,10.927722,-14.93956446647644,9.229644536972046,-366.75864,24.169209003448486,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_fit_neutral.wav,-17.848701,94.66094,155.793,-661.0245,0.4618717,-3.4404745,11.958376,-13.075068712234497,10.74098515510559,-401.16586,23.816053867340088,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_should_neutral.wav,-17.353653,93.1349,166.1052,-652.9685,-1.039632,-3.4305737,11.8899,-13.386861562728882,9.940133094787598,-397.7443,23.32699465751648,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_tough_neutral.wav,-16.072193,91.883675,167.03473,-655.1491,0.30210847,-3.26832,11.462567,-11.236470460891724,9.556175708770752,-382.54663,20.792646169662476,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_raid_neutral.wav,-17.781195,98.61176,168.11258,-602.4506,-2.3469505,-3.3961694,11.875297,-13.156489372253418,7.756389021873474,-421.13785,20.912878394126892,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_south_neutral.wav,-17.132402,99.86281,168.34865,-659.9693,0.9388535,-3.3972397,11.939693,-10.424774646759033,10.88513731956482,-422.26123,21.309911966323853,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_home_neutral.wav,-18.191162,104.64607,176.45015,-609.4142,-1.9629816,-3.4519675,12.1145935,-11.26671838760376,8.557837963104248,-449.46457,19.824556350708008,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_sell_neutral.wav,-16.616209,84.77106,178.04596,-575.53455,-2.7433293,-3.1149368,10.782214,-15.565670490264893,6.682442784309387,-355.4828,22.24811327457428,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_void_neutral.wav,-17.221678,93.56485,147.3107,-633.8224,-1.3936741,-3.3913743,11.789044,-14.24657654762268,9.756253242492676,-396.55414,24.002829790115356,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_keep_neutral.wav,-16.551514,98.559814,141.8547,-660.7748,1.9193194,-3.4752727,12.106108,-10.465088367462158,11.84000825881958,-416.40076,22.30509662628174,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_lot_neutral.wav,-18.682201,104.37153,193.7467,-639.213,-2.0158727,-3.4120414,11.971498,-11.602394342422485,7.8733837604522705,-447.08908,19.475778102874756,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_sure_neutral.wav,-15.852159,86.32637,182.8544,-527.8717,-2.786319,-3.037879,10.521763,-14.327053785324097,7.405599355697632,-358.71466,21.73265314102173,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_dodge_neutral.wav,-18.100115,93.66686,155.4388,-658.33344,-1.4105492,-3.3536844,11.551832,-13.408181190490723,9.683611392974854,-397.3069,23.091792583465576,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_young_neutral.wav,-17.742289,93.98958,155.03128,-586.04034,-2.3357658,-3.440154,11.903913,-14.123364925384521,8.649318933486938,-400.5997,22.77268385887146,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_dip_neutral.wav,-17.43229,98.71371,151.71878,-658.3059,0.90547836,-3.4713793,12.078936,-12.674493789672852,10.601465463638306,-418.1833,23.275959253311157,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_search_neutral.wav,-17.776365,93.806564,147.7081,-596.7269,-0.90335697,-3.4485087,11.899504,-11.548166751861572,9.417783737182617,-400.16727,20.96595048904419,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_cause_neutral.wav,-17.502325,90.12972,159.86533,-645.52814,-0.65419817,-3.3874056,11.673596,-13.276772737503052,9.832176446914673,-383.4536,23.108949184417725,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_calm_neutral.wav,-16.628849,88.95462,164.94493,-641.5255,-2.3895035,-3.1142936,10.648739,-13.721016645431519,8.620518445968628,-368.7966,22.341535091400146,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_kick_neutral.wav,-17.830332,96.05748,159.48192,-659.60504,-0.44970256,-3.5489848,12.445942,-12.509804964065552,9.185236930847168,-411.09464,21.69504189491272,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_live_neutral.wav,-17.653488,90.273224,142.73112,-630.95575,-1.4491007,-3.38861,11.682804,-14.86153507232666,8.827563524246216,-382.4699,23.689098596572876,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_neutral/YAF_hire_neutral.wav,-18.379581,90.88737,153.60356,-648.665,-2.8991938,-3.3478403,11.46907,-14.693543672561646,9.66221809387207,-383.8073,24.355761766433716,TESS,neutral
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_peg_ps.wav,-15.884029,82.40268,137.11653,-582.30646,-0.6848146,-3.1018016,10.3658495,-16.452027797698975,12.258749961853027,-339.1215,28.710777759552002,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_nice_ps.wav,-18.224766,86.72319,166.952,-591.6128,-2.333218,-3.0068343,10.242424,-18.662188053131104,11.187167882919312,-358.5522,29.849355936050415,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_mob_ps.wav,-17.429195,84.7959,166.7592,-584.29254,-3.6381762,-2.8950555,9.682489,-17.902610778808594,10.799842119216919,-344.49612,28.702452898025513,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_choice_ps.wav,-18.490202,87.10011,138.43945,-588.01685,-1.3444725,-3.1916542,10.767212,-15.760530948638916,10.671640157699585,-362.76816,26.4321711063385,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hush_ps.wav,-16.94934,75.332436,158.89362,-508.2525,-2.503738,-3.0567596,10.13203,-17.351280689239502,9.966366291046143,-312.80774,27.317646980285645,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hash_ps.wav,-19.037354,82.45119,149.27591,-608.24854,-2.2220724,-2.9887235,9.938557,-19.54426336288452,8.701721429824829,-337.90295,28.24598479270935,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cause_ps.wav,-17.73339,85.08584,154.94864,-649.8632,-0.97521436,-3.0776074,10.423453,-17.01536989212036,11.344379425048828,-350.1814,28.35974931716919,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_keen_ps.wav,-19.026398,91.95161,153.76996,-653.6825,-2.0082088,-3.4090157,11.715626,-16.78849220275879,10.752174854278564,-390.50507,27.540667057037354,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_gas_ps.wav,-17.728771,85.717896,149.81097,-653.74634,0.11702144,-3.0847037,10.300023,-15.456848621368408,11.028316736221313,-350.0405,26.48516535758972,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_check_ps.wav,-17.566584,86.438515,148.35123,-650.4161,0.10540569,-3.0898154,10.194262,-14.312326192855835,10.950588941574097,-353.7116,25.26291513442993,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_good_ps.wav,-17.991411,85.49955,137.80421,-644.6728,-3.8125663,-3.0846083,10.457722,-20.301249504089355,10.635960578918457,-351.69342,30.937210083007812,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_pike_ps.wav,-17.519707,88.836876,132.8404,-647.974,0.7188213,-3.3133686,11.213178,-14.430145263671875,11.528163433074951,-368.8829,25.958308696746826,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_cheek_ps.wav,-17.735144,86.18476,168.03238,-652.62427,-0.7632765,-3.2353508,10.874842,-16.345321655273438,11.731688737869263,-360.1828,28.0770103931427,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_size_ps.wav,-18.45918,84.24999,161.61732,-615.00336,-1.550768,-2.9613326,10.047968,-18.374810218811035,8.211430788040161,-344.18637,26.586241006851196,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_boat_ps.wav,-20.314737,93.292915,163.43208,-673.78723,-2.5405402,-3.2116346,11.053553,-18.30376434326172,9.803053379058838,-390.1396,28.106817722320557,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_whip_ps.wav,-14.749726,84.67101,173.26732,-642.10626,-1.0120833,-3.019831,10.446087,-14.950127363204956,9.55940294265747,-343.32263,24.509530305862427,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_merge_ps.wav,-17.559397,84.89343,178.95197,-566.657,-2.7968197,-2.8851779,9.867309,-18.65774154663086,11.403423309326172,-347.89688,30.06116485595703,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_jail_ps.wav,-19.049086,84.50661,153.64168,-630.11804,-3.5562298,-3.0307481,10.141866,-19.618147373199463,8.314565181732178,-348.66626,27.93271255493164,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_tough_ps.wav,-16.150835,82.245476,166.44202,-623.3531,-1.2137796,-2.9595017,10.073847,-15.03870439529419,11.011424541473389,-332.16498,26.050128936767578,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_rough_ps.wav,-18.065424,91.06355,178.96121,-638.5591,-0.5782948,-3.0599802,10.406874,-14.753682136535645,11.192311763763428,-373.10202,25.945993900299072,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_kill_ps.wav,-17.301155,81.967384,144.51047,-648.7117,-0.90000796,-3.03607,10.074641,-18.057616710662842,11.03675103187561,-336.5607,29.094367742538452,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_hire_ps.wav,-17.401316,76.40377,141.91287,-507.5157,-4.089871,-2.8823044,9.477572,-20.4329195022583,11.013110399246216,-313.97583,31.446029901504517,TESS,surprise
/home/alaa/Downloads/Concordia/Semesters/Fall 2022-2023/INSE6220/Project/INSE6220/INSE6220_Project/INSE6220_Project/TESS Toronto emotional speech set data/YAF_pleasant_surprised/YAF_half_ps.wav,-16.92758,80.53253,148.86157,-578.9518,-1.6212338,-2.960796,9.799929,-16.78202772140503,11.634442806243896,-328.50436,28.416470527648926,TESS,surprise
